t,mid,spread,obi,depth,volatility,intensity,queue,pup,pred,has_pred,real
62371,2734.55,0.1001,0.2417,5412.5,0.384,30.44,186.39,0.5446,1,1,1
62372,2734.55,0.1001,0.2542,5228.7,0.384,24.92,97.77,0.5501,1,1,1
62373,2734.55,0.1001,0.2507,5328.1,0.384,20.59,94.92,0.523,1,1,1
62374,2734.55,0.1001,0.3578,5829.4,0.384,16.86,483.99,0.5078,1,1,1
62375,2734.55,0.1001,0.3851,6106.0,0.384,13.8,713.85,0.5016,1,1,1
62376,2734.65,0.0999,0.2192,3880.8,0.392,84.71,19.75,0.5003,1,1,1
62377,2734.75,0.1001,0.1932,4676.7,0.4,82.23,8.44,0.5359,1,1,1
62378,2734.75,0.1001,0.2418,4680.1,0.4,71.85,11.75,0.5619,1,1,1
62379,2734.75,0.1001,0.2335,4653.9,0.4,59.55,13.4,0.5494,1,1,1
62380,2734.75,0.1001,0.3527,4819.5,0.4,55.28,464.96,0.5317,1,1,1
62381,2734.75,0.1001,0.375,4917.4,0.304,46.53,551.59,0.5215,1,1,1
62382,2734.75,0.1001,0.3756,4912.5,0.304,39.0,551.59,0.5121,1,1,1
62383,2735.05,0.1001,0.3655,3884.6,0.374,93.93,92.52,0.5059,1,1,1
62384,2735.45,0.3,0.5522,1510.1,0.456,175.87,145.79,0.5755,1,1,1
62385,2736.05,0.1001,0.2345,1922.3,0.629,159.76,5.48,0.6043,1,1,1
62386,2736.05,0.1001,0.3276,1643.0,0.588,136.6,110.22,0.6101,1,1,1
62387,2736.05,0.1001,0.3675,1680.7,0.588,112.93,119.59,0.564,1,1,1
62388,2736.05,0.1001,0.3938,1743.9,0.588,93.0,119.59,0.5225,1,1,1
62389,2736.15,0.0999,0.3143,2142.0,0.583,77.23,1.66,0.5134,1,1,1
62390,2736.35,0.0999,0.3687,2271.0,0.583,94.77,272.57,0.528,1,1,1
62391,2736.35,0.0999,0.3393,2247.7,0.588,77.59,231.89,0.5517,1,1,1
62392,2736.35,0.0999,0.4221,2567.6,0.588,63.53,283.63,0.5295,1,1,1
62393,2736.65,0.0999,0.4377,2640.7,0.605,101.68,40.13,0.5105,1,1,1
62394,2736.75,0.1001,0.3219,3197.0,0.599,90.14,222.64,0.5614,1,1,1
62395,2736.75,0.1001,0.3093,3193.5,0.599,73.98,128.66,0.5548,1,1,1
62396,2736.75,0.1001,0.3167,3218.2,0.605,60.57,261.48,0.5274,1,1,1
62397,2736.75,0.1001,0.3499,3380.8,0.611,49.59,147.91,0.5168,1,1,1
62398,2736.75,0.1001,0.3397,3454.6,0.611,40.78,111.47,0.5117,1,1,1
62399,2736.75,0.1001,0.2463,4052.2,0.611,33.39,27.73,0.5056,1,1,1
62400,2736.75,0.1001,0.4305,3891.8,0.611,27.34,129.69,0.5015,1,1,1
62401,2736.75,0.1001,0.5419,4859.6,0.611,22.38,681.58,0.4972,0,1,1
62402,2736.75,0.1001,0.6034,5631.6,0.611,18.32,774.66,0.4969,0,1,1
62403,2737.05,0.1001,0.3385,4644.8,0.611,80.62,1.24,0.504,1,1,1
62404,2737.15,0.0999,0.1918,4504.8,0.557,72.35,2.66,0.5728,1,1,1
62405,2737.15,0.0999,0.1584,4431.5,0.356,59.24,3.48,0.5739,1,1,1
62406,2737.15,0.0999,0.1481,4876.5,0.356,48.86,4.16,0.545,1,1,1
62407,2736.85,0.0999,0.6129,4582.7,0.453,48.89,16.0,0.5303,1,1,1
62408,2737.3,0.2,0.3997,5601.7,0.556,143.53,11.37,0.4726,0,1,1
62409,2737.75,0.1001,0.0346,5325.5,0.636,187.3,94.19,0.5699,1,1,-1
62410,2737.75,0.1001,0.1109,4791.1,0.631,166.22,170.79,0.6257,1,1,-1
62411,2737.75,0.1001,0.1092,4167.0,0.631,146.06,192.69,0.5974,1,1,-1
62412,2737.8,0.2,0.1412,5765.3,0.628,130.64,190.95,0.5842,1,1,0
62413,2737.9,0.2,0.1272,6276.9,0.599,128.35,0.46,0.6105,1,1,0
62414,2738.15,0.0999,0.0749,5836.2,0.617,123.94,0.37,0.6335,1,1,0
62415,2738.15,0.0999,0.0876,5363.7,0.617,110.53,285.82,0.652,1,1,0
62416,2738.15,0.0999,0.1183,5530.3,0.617,91.95,220.23,0.6264,1,1,-1
62417,2738.25,0.1001,0.1775,6860.5,0.615,87.79,82.14,0.5995,1,1,-1
62418,2738.25,0.1001,0.2001,6242.5,0.615,78.76,82.89,0.6036,1,1,-1
62419,2738.3,0.2,0.2899,5445.3,0.612,129.02,101.41,0.5864,1,1,-1
62420,2738.35,0.0999,0.2224,4286.3,0.609,122.49,38.85,0.5969,1,1,-1
62421,2738.55,0.1001,0.1922,4234.3,0.612,186.93,13.5,0.6051,1,1,-1
62422,2738.6,0.2,0.1723,5234.5,0.608,178.24,13.5,0.631,1,1,-1
62423,2738.65,0.0999,0.112,4521.4,0.584,149.56,153.34,0.641,1,1,-1
62424,2738.65,0.0999,0.1222,4413.4,0.587,128.07,153.34,0.6379,1,1,-1
62425,2738.65,0.0999,0.1715,4389.4,0.587,109.2,151.68,0.6274,1,1,-1
62426,2738.65,0.0999,0.1607,4921.6,0.587,90.86,170.02,0.6116,1,1,-1
62427,2738.65,0.0999,0.1669,5060.1,0.502,74.75,191.46,0.5969,1,1,-1
62428,2738.65,0.0999,0.1186,5564.6,0.405,61.56,146.28,0.5807,1,1,-1
62429,2738.65,0.0999,0.0813,5291.9,0.251,50.4,146.28,0.5645,1,1,-1
62430,2738.45,0.1001,0.1416,4295.2,0.316,48.34,155.04,0.5479,1,1,-1
62431,2738.25,0.1001,0.3639,2331.0,0.367,46.64,104.16,0.4927,0,1,-1
62432,2738.15,0.0999,0.3457,2618.1,0.38,41.63,313.02,0.4616,0,1,1
62433,2737.85,0.0999,0.2712,2533.2,0.448,54.39,87.49,0.4605,0,1,1
62434,2737.85,0.0999,0.4032,1713.0,0.396,44.53,87.59,0.45,0,1,1
62435,2737.75,0.1001,0.3787,1720.4,0.401,42.62,317.15,0.4657,0,1,1
62436,2737.65,0.0999,0.8472,1518.7,0.406,54.11,105.81,0.4709,0,1,1
62437,2737.95,0.1001,0.6494,2310.9,0.473,48.47,122.45,0.4625,0,1,1
62438,2737.95,0.1001,0.2652,1911.2,0.473,39.68,82.65,0.5244,1,1,1
62439,2737.75,0.1001,0.4511,3407.6,0.491,33.4,101.91,0.522,1,1,1
62440,2737.65,0.0999,0.6168,2589.1,0.49,36.95,32.27,0.4751,0,1,1
62441,2737.55,0.1001,0.8141,3037.6,0.451,32.97,163.09,0.4673,0,1,1
62442,2737.55,0.1001,0.7323,3205.4,0.445,26.99,163.94,0.468,0,1,1
62443,2737.55,0.1001,0.7612,3374.3,0.439,22.1,275.43,0.4843,0,1,1
62444,2737.55,0.1001,0.8095,3094.9,0.439,18.1,160.43,0.5034,1,1,1
62445,2737.55,0.1001,0.8542,3740.5,0.439,14.82,558.95,0.5082,1,1,1
62446,2738.15,0.0999,0.4179,2569.3,0.681,70.86,156.71,0.515,1,1,1
62447,2738.25,0.1001,0.3145,3124.6,0.689,63.27,505.42,0.5918,1,1,1
62448,2738.45,0.1001,0.292,4051.4,0.71,99.66,72.16,0.5641,1,1,1
62449,2738.45,0.1001,0.178,3472.6,0.71,89.21,26.01,0.5526,1,1,1
62450,2738.45,0.1001,0.2015,3576.7,0.692,74.31,27.02,0.5394,1,1,1
62451,2738.45,0.1001,0.2276,3482.7,0.672,63.74,29.14,0.5309,1,1,1
62452,2738.65,0.0999,0.1,5461.7,0.681,57.44,75.75,0.5291,1,1,-1
62453,2738.65,0.0999,0.1306,5684.6,0.626,47.03,191.51,0.5525,1,1,-1
62454,2738.65,0.0999,0.1106,5555.0,0.626,38.5,101.54,0.5449,1,1,-1
62455,2738.65,0.0999,0.1088,5737.0,0.616,31.52,92.48,0.5239,1,1,-1
62456,2738.65,0.0999,0.1396,5972.8,0.605,25.81,94.43,0.5178,1,1,-1
62457,2738.65,0.0999,0.1604,6101.3,0.568,21.13,205.19,0.5088,1,1,-1
62458,2738.65,0.0999,0.1503,6047.6,0.568,17.3,97.44,0.5,1,1,-1
62459,2738.65,0.0999,0.0901,6736.4,0.535,14.16,175.73,0.4925,0,1,-1
62460,2738.45,0.1001,0.3986,4760.6,0.558,17.4,663.43,0.4874,0,1,1
62461,2738.45,0.1001,0.4295,4944.0,0.547,14.24,696.97,0.4656,0,1,1
62462,2738.45,0.1001,0.4284,4996.9,0.547,11.84,710.49,0.4717,0,1,1
62463,2738.55,0.1001,0.4904,6842.4,0.547,17.13,1167.23,0.4899,0,1,-1
62464,2738.75,0.1001,0.3371,6346.3,0.558,89.07,243.43,0.5158,1,1,-1
62465,2738.8,0.2,0.231,7772.5,0.556,84.16,321.05,0.5684,1,1,-1
62466,2738.85,0.0999,0.2134,7108.8,0.327,75.61,39.0,0.5794,1,1,0
62467,2738.85,0.0999,0.2125,7052.5,0.323,63.72,55.43,0.5863,1,1,0
62468,2738.85,0.0999,0.2366,7262.2,0.291,53.44,70.57,0.5802,1,1,0
62469,2738.85,0.0999,0.316,7418.9,0.291,54.81,319.87,0.56,1,1,0
62470,2738.85,0.0999,0.2705,7371.0,0.291,47.41,169.76,0.5402,1,1,0
62471,2738.95,0.1001,0.3067,8757.8,0.297,40.27,341.12,0.5266,1,1,0
62472,2739.05,0.1001,0.2413,9130.7,0.267,90.07,48.77,0.5425,1,1,0
62473,2739.05,0.1001,0.2574,9406.5,0.267,74.83,32.32,0.5707,1,1,0
62474,2739.05,0.1001,0.2375,10138.2,0.267,62.53,6.91,0.5652,1,1,0
62475,2738.95,0.1001,0.318,8263.3,0.284,52.1,324.02,0.5585,1,1,0
62476,2738.95,0.1001,0.3203,8271.5,0.284,42.66,324.02,0.5191,1,1,0
62477,2738.95,0.1001,0.4298,9025.3,0.284,34.93,700.63,0.5159,1,1,0
62478,2738.95,0.1001,0.3484,9426.3,0.284,34.94,365.59,0.518,1,1,0
62479,2738.85,0.0999,0.455,9427.9,0.298,45.83,797.26,0.5162,1,1,0
62480,2738.85,0.0999,0.4249,9378.0,0.241,37.52,706.45,0.4982,0,1,0
62481,2738.85,0.0999,0.423,9680.3,0.241,30.72,697.46,0.5132,1,1,0
62482,2738.85,0.0999,0.434,9670.2,0.241,25.15,705.26,0.5269,1,1,0
62483,2738.85,0.0999,0.4359,9680.4,0.231,20.59,712.0,0.5314,1,1,0
62484,2738.85,0.0999,0.4376,9873.5,0.172,16.86,704.98,0.5348,1,1,0
62485,2738.85,0.0999,0.4393,9929.3,0.168,13.8,699.91,0.5385,1,1,0
62486,2738.85,0.0999,0.459,9999.9,0.163,11.3,813.07,0.5414,1,1,0
62487,2738.85,0.0999,0.5046,10799.0,0.163,9.25,1056.99,0.5452,1,1,-1
62488,2738.85,0.0999,0.508,10874.9,0.163,7.76,1072.1,0.5525,1,1,1
62489,2738.85,0.0999,0.4759,10626.7,0.163,6.53,801.26,0.5614,1,1,1
62490,2738.85,0.0999,0.4342,11210.6,0.163,5.35,709.43,0.5662,1,1,1
62491,2738.75,0.1001,0.5162,8405.9,0.16,46.8,894.82,0.5687,1,1,1
62492,2738.75,0.1001,0.5366,7957.9,0.131,51.0,576.79,0.5426,1,1,1
62493,2738.75,0.1001,0.5614,8117.8,0.131,42.84,570.32,0.5449,1,1,1
62494,2738.75,0.1001,0.5655,8250.2,0.131,35.62,541.49,0.5463,1,1,1
62495,2738.75,0.1001,0.4981,7729.5,0.109,36.05,246.22,0.5479,1,1,1
62496,2738.55,0.1001,0.8191,4998.1,0.186,101.3,201.27,0.5485,1,1,1
62497,2738.45,0.1001,0.8876,4991.7,0.196,85.84,1234.01,0.476,0,1,1
62498,2738.25,0.1001,0.9059,2798.1,0.239,171.61,506.53,0.4528,0,1,1
62499,2738.15,0.0999,0.827,2888.0,0.239,170.77,457.72,0.4212,0,1,1
62500,2738.15,0.0999,0.8357,2823.1,0.239,142.9,420.01,0.412,0,1,1
62501,2738.15,0.0999,0.8106,2934.6,0.239,120.44,361.69,0.4194,0,1,1
62502,2738.15,0.0999,0.7328,2850.4,0.239,106.04,100.86,0.4299,0,1,1
62503,2738.05,0.1001,0.6765,2710.3,0.242,95.52,17.73,0.4467,0,1,1
62504,2737.95,0.1001,0.6763,2692.1,0.244,86.72,562.52,0.457,0,1,1
62505,2737.95,0.1001,0.6275,2738.0,0.244,73.0,474.95,0.4664,0,1,1
62506,2737.95,0.1001,0.545,2417.6,0.244,63.57,14.47,0.4804,0,1,1
62507,2737.95,0.1001,0.566,2507.4,0.244,52.05,14.47,0.4907,0,1,1
62508,2737.95,0.1001,0.5968,2828.5,0.244,42.79,14.11,0.4981,0,1,1
62509,2737.95,0.1001,0.6012,2688.3,0.244,35.22,13.76,0.5021,1,1,1
62510,2737.85,0.0999,0.7784,3945.8,0.245,29.74,336.86,0.5033,1,1,1
62511,2737.9,0.2,0.81,4548.4,0.253,24.35,629.8,0.4932,0,1,1
62512,2738.25,0.1001,0.7704,2384.2,0.402,51.66,75.64,0.4925,0,1,1
62513,2738.25,0.1001,0.7351,2109.0,0.402,42.29,410.22,0.5241,1,1,1
62514,2738.25,0.1001,0.7552,2251.2,0.402,34.63,589.46,0.5077,1,1,1
62515,2738.25,0.1001,0.7541,2239.9,0.402,28.35,596.01,0.5005,1,1,1
62516,2738.25,0.1001,0.7988,2737.3,0.375,23.21,965.91,0.5015,1,1,1
62517,2738.7,0.2,0.2953,5788.7,0.519,49.46,45.15,0.5019,1,1,1
62518,2739.05,0.1001,0.0696,9931.0,0.553,119.16,121.19,0.5589,1,1,1
62519,2739.05,0.1001,0.0525,9840.6,0.541,99.01,19.55,0.5833,1,1,1
62520,2739.05,0.1001,0.0921,9419.4,0.541,93.39,102.24,0.5634,1,1,1
62521,2739.15,0.0999,0.0976,9678.4,0.542,172.72,299.37,0.5646,1,1,1
62522,2739.25,0.1001,0.0819,11851.0,0.541,147.21,121.28,0.6022,1,1,1
62523,2739.25,0.1001,0.0811,11626.0,0.528,124.51,148.0,0.6268,1,1,1
62524,2739.25,0.1001,0.0521,11667.5,0.514,103.75,125.08,0.628,1,1,1
62525,2739.15,0.0999,0.0495,10092.3,0.528,89.84,192.89,0.6309,1,1,1
62526,2739.15,0.0999,0.0564,9611.8,0.528,73.56,208.2,0.6158,1,1,1
62527,2739.15,0.0999,0.0943,9802.5,0.528,60.22,417.07,0.611,1,1,1
62528,2739.15,0.0999,0.1255,10159.7,0.528,49.31,545.46,0.6023,1,1,1
62529,2739.15,0.0999,0.1549,10406.5,0.528,40.37,596.91,0.5828,1,1,1
62530,2739.15,0.0999,0.1482,10700.9,0.514,33.05,454.65,0.5618,1,1,1
62531,2739.15,0.0999,0.1484,10884.6,0.516,27.06,456.59,0.5434,1,1,1
62532,2739.15,0.0999,0.1658,11111.6,0.458,22.15,455.34,0.5276,1,1,1
62533,2739.15,0.0999,0.1766,11213.9,0.458,18.14,611.88,0.5144,1,1,1
62534,2739.15,0.0999,0.1771,11224.1,0.458,15.39,582.31,0.5067,1,1,1
62535,2739.15,0.0999,0.179,11278.7,0.458,12.6,610.19,0.5029,1,1,1
62536,2739.15,0.0999,0.1499,11349.5,0.458,10.32,601.59,0.5017,1,1,1
62537,2739.15,0.0999,0.1257,11312.3,0.308,8.45,541.7,0.5009,1,1,1
62538,2739.25,0.1001,0.2885,13451.5,0.16,113.32,231.12,0.4987,0,1,1
62539,2739.45,0.1001,0.1253,13377.4,0.219,196.29,21.09,0.556,1,1,1
62540,2739.45,0.1001,0.132,12887.3,0.219,173.03,28.26,0.6349,1,1,1
62541,2739.55,0.1001,0.0964,12745.0,0.219,155.99,69.01,0.6564,1,1,1
62542,2739.55,0.1001,0.1367,11368.6,0.209,148.56,197.97,0.6803,1,1,1
62543,2739.65,0.0999,0.1214,12493.2,0.219,146.82,71.01,0.6845,1,1,1
62544,2739.7,0.2,0.047,12525.8,0.22,151.03,71.02,0.6933,1,1,1
62545,2739.7,0.2,0.0568,12403.3,0.196,129.45,78.13,0.7094,1,1,1
62546,2739.75,0.1001,0.049,12021.0,0.195,113.78,71.27,0.7158,1,1,1
62547,2739.8,0.2,0.0305,11349.4,0.194,110.19,106.27,0.7155,1,1,1
62548,2739.85,0.0999,0.0427,11196.3,0.192,96.74,12.64,0.7158,1,1,1
62549,2739.85,0.0999,0.0452,11082.2,0.192,81.2,129.41,0.7037,1,1,1
62550,2739.85,0.0999,0.0432,10633.7,0.192,73.19,3.51,0.6832,1,1,1
62551,2739.85,0.0999,0.0483,10559.7,0.192,63.19,11.24,0.6568,1,1,1
62552,2739.85,0.0999,0.0476,10375.8,0.192,57.53,16.31,0.6332,1,1,1
62553,2739.85,0.0999,0.0415,10063.3,0.192,53.45,190.42,0.6122,1,1,1
62554,2739.85,0.0999,0.0526,10146.9,0.192,47.2,39.23,0.5926,1,1,1
62555,2739.85,0.0999,0.053,10093.2,0.192,40.82,41.48,0.5727,1,1,1
62556,2739.85,0.0999,0.0518,9129.9,0.192,50.28,105.27,0.5522,1,1,1
62557,2739.95,0.1001,0.0439,8009.7,0.196,114.76,0.01,0.5409,1,1,1
62558,2740.05,0.1001,0.0439,9137.2,0.196,104.47,0.29,0.5969,1,1,1
62559,2740.05,0.1001,0.0875,9255.0,0.146,92.79,98.11,0.6236,1,1,1
62560,2740.05,0.1001,0.0526,10083.8,0.146,80.86,4.94,0.6209,1,1,1
62561,2740.05,0.1001,0.1021,9531.3,0.136,78.89,129.14,0.6164,1,1,1
62562,2740.05,0.1001,0.1194,9489.8,0.136,71.48,129.14,0.6117,1,1,1
62563,2740.05,0.1001,0.1158,9697.4,0.121,60.15,139.07,0.6035,1,1,1
62564,2740.05,0.1001,0.1224,9405.3,0.119,53.06,218.68,0.5915,1,1,1
62565,2740.05,0.1001,0.1462,8885.7,0.119,54.13,334.81,0.5755,1,1,1
62566,2740.15,0.0999,0.2022,8826.9,0.134,96.71,464.17,0.5614,1,1,1
62567,2740.25,0.1001,0.1689,8656.0,0.147,132.83,0.29,0.5899,1,1,1
62568,2740.35,0.0999,0.1422,9436.0,0.158,122.89,209.95,0.6189,1,1,1
62569,2740.35,0.0999,0.173,9096.7,0.158,108.59,218.21,0.636,1,1,1
62570,2740.35,0.0999,0.1644,9029.7,0.158,89.81,157.74,0.6327,1,1,1
62571,2740.35,0.0999,0.1844,8670.0,0.158,88.04,230.97,0.6237,1,1,1
62572,2740.35,0.0999,0.1977,8731.8,0.158,74.8,351.63,0.6155,1,1,1
62573,2740.35,0.0999,0.1992,8688.9,0.158,62.69,236.33,0.604,1,1,1
62574,2740.35,0.0999,0.2039,8735.1,0.158,51.87,275.19,0.5897,1,1,1
62575,2740.35,0.0999,0.1963,8470.9,0.158,46.64,423.84,0.569,1,1,1
62576,2740.45,0.1001,0.136,10130.8,0.167,41.08,47.84,0.5493,1,1,1
62577,2740.45,0.1001,0.1679,10229.4,0.158,39.62,155.1,0.5627,1,1,1
62578,2740.45,0.1001,0.1736,10258.3,0.146,34.25,160.57,0.5432,1,1,1
62579,2740.45,0.1001,0.2113,10235.6,0.146,30.76,456.91,0.5191,1,1,1
62580,2740.55,0.1001,0.145,10600.2,0.158,113.64,27.05,0.5112,1,1,1
62581,2740.6,0.2,0.1388,11145.1,0.158,137.27,32.75,0.5763,1,1,0
62582,2740.65,0.0999,0.1146,9233.2,0.157,168.04,5.47,0.6252,1,1,0
62583,2740.85,0.0999,0.1053,8947.2,0.205,201.57,92.61,0.6534,1,1,0
62584,2740.95,0.1001,0.1103,6891.6,0.207,240.07,279.44,0.6917,1,1,0
62585,2740.95,0.1001,0.1405,5621.7,0.207,215.77,279.43,0.7065,1,1,0
62586,2741.05,0.1001,0.0958,5604.2,0.207,184.27,2.37,0.6995,1,1,0
62587,2741.05,0.1001,0.1436,5505.6,0.205,159.21,123.49,0.7081,1,1,0
62588,2741.05,0.1001,0.1515,5306.1,0.201,137.05,409.32,0.6934,1,1,0
62589,2741.05,0.1001,0.1124,6544.8,0.201,114.75,133.21,0.6733,1,1,0
62590,2741.05,0.1001,0.2201,6095.9,0.201,98.3,160.33,0.6616,1,1,0
62591,2741.05,0.1001,0.2683,6153.1,0.201,90.27,277.28,0.6405,1,1,0
62592,2741.05,0.1001,0.2252,6150.5,0.201,76.81,171.04,0.6183,1,1,0
62593,2741.05,0.1001,0.2466,6108.3,0.201,68.32,243.85,0.6013,1,1,0
62594,2741.05,0.1001,0.2517,5968.7,0.201,61.19,251.44,0.5823,1,1,0
62595,2741.05,0.1001,0.2591,6269.3,0.201,54.81,176.74,0.5625,1,1,0
62596,2741.05,0.1001,0.2503,6463.5,0.195,46.87,185.39,0.5438,1,1,0
62597,2741.05,0.1001,0.2781,6569.0,0.195,40.55,263.71,0.5267,1,1,0
62598,2741.05,0.1001,0.2635,6830.1,0.195,34.83,184.77,0.5118,1,1,0
62599,2741.05,0.1001,0.267,6894.4,0.195,29.97,205.6,0.5014,1,1,0
62600,2741.05,0.1001,0.2187,7291.2,0.187,25.62,187.23,0.4938,0,1,0
62601,2741.05,0.1001,0.2526,7246.9,0.187,26.24,192.35,0.4887,0,1,0
62602,2741.05,0.1001,0.2037,7707.0,0.186,22.02,189.93,0.4857,0,1,0
62603,2741.05,0.1001,0.2054,7661.5,0.109,18.03,189.5,0.4837,0,1,0
62604,2741.05,0.1001,0.2071,7764.6,0.079,14.76,218.31,0.4822,0,1,0
62605,2741.05,0.1001,0.1908,7940.2,0.079,12.09,218.31,0.481,0,1,0
62606,2741.05,0.1001,0.1792,8191.5,0.0,9.9,210.18,0.48,0,1,0
62607,2741.05,0.1001,0.1812,8236.1,0.0,8.1,210.18,0.4799,0,1,0
62608,2741.05,0.1001,0.1784,8181.0,0.0,6.63,210.22,0.4789,0,1,0
62609,2741.05,0.1001,0.1809,8635.9,0.0,5.43,228.83,0.4779,0,1,0
62610,2740.85,0.0999,0.2267,7804.4,0.159,30.01,218.16,0.4772,0,1,0
62611,2740.45,0.1001,0.5711,3495.2,0.348,91.45,345.85,0.4572,0,1,0
62612,2740.35,0.0999,0.7122,2475.0,0.351,89.02,33.47,0.424,0,1,0
62613,2740.25,0.1001,0.7728,2530.6,0.354,74.51,436.86,0.4333,0,1,0
62614,2740.25,0.1001,0.5901,3272.9,0.354,61.0,433.26,0.4414,0,1,0
62615,2740.25,0.1001,0.6,3268.6,0.354,49.95,436.92,0.4589,0,1,0
62616,2740.25,0.1001,0.5847,3358.8,0.354,40.89,437.2,0.4794,0,1,0
62617,2740.15,0.0999,0.4674,3179.9,0.355,57.95,180.54,0.4914,0,1,0
62618,2739.95,0.1001,0.6474,3391.1,0.374,75.18,456.93,0.4807,0,1,0
62619,2739.95,0.1001,0.6768,3268.8,0.374,61.55,455.91,0.4622,0,1,0
62620,2739.95,0.1001,0.6125,3601.3,0.374,50.4,429.28,0.4735,0,1,0
62621,2739.95,0.1001,0.684,3590.4,0.374,41.26,563.75,0.4856,0,1,0
62622,2739.95,0.1001,0.6527,3777.8,0.374,33.78,562.84,0.4951,0,1,0
62623,2739.85,0.0999,0.3647,4361.3,0.372,47.42,222.17,0.5021,1,1,0
62624,2739.15,0.0999,0.6251,4297.3,0.627,131.27,561.39,0.4991,0,1,0
62625,2738.85,0.0999,0.6518,4095.7,0.642,188.86,713.48,0.4375,0,1,0
62626,2738.55,0.1001,0.7424,2068.5,0.652,215.35,543.55,0.4436,0,1,0
62627,2738.55,0.1001,0.662,2254.4,0.652,177.95,500.38,0.455,0,1,0
62628,2738.25,0.1001,0.6117,1774.5,0.657,180.31,244.01,0.4733,0,1,0
62629,2738.15,0.0999,0.7072,2522.4,0.648,159.41,120.6,0.4869,0,1,0
62630,2737.85,0.0999,0.615,4912.4,0.658,154.8,219.9,0.4924,0,1,0
62631,2737.75,0.1001,0.7273,5191.6,0.625,137.8,976.97,0.4942,0,1,0
62632,2737.75,0.1001,0.7341,5224.6,0.633,112.82,1001.25,0.4978,0,1,0
62633,2737.75,0.1001,0.7057,5288.1,0.641,92.37,965.53,0.5003,1,1,0
62634,2737.55,0.1001,0.8063,5110.3,0.635,126.02,297.74,0.4996,0,1,0
62635,2737.55,0.1001,0.8229,5072.3,0.635,103.36,304.63,0.4844,0,1,0
62636,2737.55,0.1001,0.8492,5085.6,0.635,84.62,308.21,0.483,0,1,0
62637,2737.45,0.1001,0.5491,7739.6,0.635,89.77,1061.48,0.4852,0,1,0
62638,2737.05,0.1001,0.6749,4345.5,0.668,200.02,112.79,0.4916,0,1,-1
62639,2736.75,0.1001,0.8217,4165.4,0.667,216.15,168.87,0.465,0,1,-1
62640,2736.5,0.2002,0.7864,3000.6,0.657,242.23,290.43,0.4614,0,1,1
62641,2736.4,0.2,0.8394,2287.3,0.644,211.55,174.63,0.4564,0,1,1
62642,2736.15,0.0999,0.7636,2632.3,0.629,192.96,66.77,0.4392,0,1,1
62643,2735.65,0.0999,0.7952,1607.7,0.67,215.81,453.17,0.4551,0,1,1
62644,2735.65,0.0999,0.7666,2769.3,0.549,178.5,210.24,0.4709,0,1,1
62645,2735.95,0.1001,0.7243,3167.1,0.656,160.1,826.02,0.4833,0,1,1
62646,2736.05,0.1001,0.7654,1948.6,0.67,152.29,458.67,0.5,0,1,1
62647,2736.15,0.0999,0.7678,2468.9,0.687,126.13,706.63,0.5026,1,1,1
62648,2736.5,0.2002,0.5226,1399.8,0.764,121.58,69.31,0.5053,1,1,1
62649,2736.45,0.1001,0.5335,1301.9,0.764,99.54,55.57,0.51,1,1,-1
62650,2736.75,0.1001,0.4537,1216.7,0.8,99.08,124.05,0.5049,1,1,-1
62651,2736.75,0.1001,0.1139,1021.9,0.8,84.02,11.44,0.5214,1,1,-1
62652,2736.55,0.1001,0.0848,1215.5,0.808,71.33,6.59,0.5216,1,1,-1
62653,2736.45,0.1001,0.1757,1220.1,0.807,60.94,50.3,0.5077,1,1,-1
62654,2736.35,0.0999,0.1682,1502.9,0.8,52.43,7.76,0.5115,1,1,-1
62655,2736.35,0.0999,0.2186,1382.9,0.8,44.01,18.04,0.5149,1,1,-1
62656,2736.35,0.0999,0.2891,1104.9,0.8,36.03,40.79,0.5189,1,1,1
62657,2736.35,0.0999,0.3251,1270.1,0.8,29.5,48.46,0.5183,1,1,1
62658,2736.35,0.0999,0.3135,949.5,0.747,24.15,30.94,0.5102,1,1,1
62659,2736.35,0.0999,0.2199,1230.4,0.713,19.78,8.48,0.5032,1,1,1
62660,2736.15,0.0999,0.3084,2327.7,0.703,20.54,100.35,0.4981,0,1,1
62661,2736.35,0.0999,0.5971,1705.4,0.72,22.26,1.53,0.477,0,1,1
62662,2736.35,0.0999,0.3781,1744.1,0.69,18.4,197.05,0.503,1,1,1
62663,2736.35,0.0999,0.5233,2282.0,0.542,15.07,322.4,0.5086,1,1,1
62664,2736.35,0.0999,0.5534,2407.4,0.542,12.34,326.32,0.4978,0,1,1
62665,2736.35,0.0999,0.5532,2406.3,0.495,10.1,347.9,0.4961,0,1,1
62666,2736.35,0.0999,0.5551,2416.7,0.49,8.27,330.08,0.4986,0,1,1
62667,2736.45,0.1001,0.587,2507.9,0.49,24.17,184.25,0.5017,1,1,1
62668,2736.85,0.0999,0.4648,1606.2,0.515,66.38,68.41,0.5225,1,1,1
62669,2736.85,0.0999,0.5595,1804.3,0.512,54.34,186.45,0.5737,1,1,1
62670,2736.85,0.0999,0.5289,2990.2,0.455,44.49,264.31,0.5352,1,1,1
62671,2736.85,0.0999,0.5627,3176.3,0.455,36.43,146.19,0.5114,1,1,1
62672,2736.85,0.0999,0.6876,3982.1,0.421,29.82,335.68,0.5097,1,1,1
62673,2736.85,0.0999,0.6797,4133.7,0.41,24.42,348.1,0.5113,1,1,1
62674,2736.85,0.0999,0.6841,4191.0,0.398,19.99,354.04,0.5165,1,1,1
